Data_Hora_Evento,Numero_Satelites,HDOP
2025-06-15 18:37:15,12.0,0.0
2025-06-15 18:37:15,12.0,0.0
2025-06-15 18:37:27,12.0,0.0
2025-06-15 18:37:27,12.0,0.0
2025-06-15 18:37:28,12.0,0.0
2025-06-15 18:37:28,12.0,0.0
2025-06-15 18:38:15,12.0,1.0
2025-06-15 18:38:15,12.0,1.0
2025-06-15 18:38:15,12.0,1.0
2025-06-15 18:38:15,12.0,1.0
2025-06-15 18:38:18,12.0,1.0
2025-06-15 18:38:19,12.0,1.0
2025-06-15 18:38:41,12.0,1.0
2025-06-15 18:38:43,12.0,1.0
2025-06-15 18:39:25,12.0,1.0
2025-06-15 18:39:30,12.0,1.0
2025-06-15 18:39:42,12.0,1.0
2025-06-15 18:39:45,12.0,1.0
2025-06-15 18:40:34,12.0,1.0
2025-06-15 18:40:34,12.0,1.0
2025-06-15 18:40:54,12.0,1.0
2025-06-15 18:40:58,12.0,1.0
2025-06-15 18:41:19,12.0,1.0
2025-06-15 18:41:20,12.0,1.0
2025-06-15 18:41:20,12.0,1.0
2025-06-15 18:41:21,12.0,1.0
2025-06-15 18:41:21,12.0,1.0
2025-06-15 18:42:20,12.0,1.0
2025-06-15 18:44:48,12.0,1.0
2025-06-15 18:44:48,12.0,1.0
2025-06-15 18:44:48,12.0,1.0
2025-06-15 18:44:52,12.0,1.0
2025-06-15 18:45:48,12.0,1.0
2025-06-15 18:46:21,12.0,1.0
2025-06-15 18:46:23,12.0,1.0
2025-06-15 18:47:13,12.0,1.0
2025-06-15 18:47:16,12.0,1.0
2025-06-15 18:47:21,12.0,1.0
2025-06-15 18:47:57,12.0,1.0
2025-06-15 18:48:00,12.0,1.0
2025-06-15 18:48:02,12.0,1.0
2025-06-15 18:48:07,12.0,1.0
2025-06-15 18:48:09,12.0,1.0
2025-06-15 18:49:19,12.0,1.0
2025-06-15 18:49:21,12.0,1.0
2025-06-15 18:49:30,12.0,1.0
2025-06-15 18:49:31,12.0,1.0
2025-06-15 18:49:43,12.0,1.0
2025-06-15 18:49:43,12.0,1.0
2025-06-15 18:49:44,12.0,1.0
2025-06-15 18:49:44,12.0,1.0
2025-06-15 18:49:44,12.0,1.0
2025-06-15 18:49:44,12.0,1.0
2025-06-15 18:49:48,12.0,1.0
2025-06-15 18:49:49,12.0,1.0
2025-06-15 18:49:51,12.0,1.0
2025-06-15 18:49:55,12.0,1.0
2025-06-15 18:49:55,12.0,1.0
2025-06-15 18:49:55,12.0,1.0
2025-06-15 18:49:55,12.0,1.0
2025-06-15 18:51:11,12.0,1.0
2025-06-15 18:58:53,12.0,0.0
2025-06-15 18:58:53,12.0,0.0
2025-06-15 18:59:03,12.0,1.0
2025-06-15 18:59:03,12.0,1.0
2025-06-15 18:59:13,12.0,1.0
2025-06-15 18:59:17,12.0,1.0
2025-06-15 19:00:47,12.0,1.0
2025-06-15 19:00:51,12.0,1.0
2025-06-15 19:01:23,12.0,1.0
2025-06-15 19:01:29,12.0,1.0
2025-06-15 19:01:34,12.0,1.0
2025-06-15 19:01:36,12.0,1.0
2025-06-15 19:02:01,12.0,1.0
2025-06-15 19:02:08,12.0,1.0
2025-06-15 19:02:10,12.0,1.0
2025-06-15 19:02:10,12.0,1.0
2025-06-15 19:02:11,12.0,1.0
2025-06-15 19:02:11,12.0,1.0
2025-06-15 19:03:08,3.0,0.0
2025-06-15 19:05:49,12.0,1.0
2025-06-15 19:05:49,12.0,1.0
2025-06-15 19:05:50,12.0,1.0
2025-06-15 19:05:53,12.0,1.0
2025-06-15 19:06:18,6.0,3.0
2025-06-15 19:06:29,12.0,1.0
2025-06-15 19:07:20,12.0,1.0
2025-06-15 19:07:22,12.0,1.0
2025-06-15 19:08:10,12.0,1.0
2025-06-15 19:08:12,12.0,1.0
2025-06-15 19:08:50,12.0,1.0
2025-06-15 19:08:57,12.0,1.0
2025-06-15 19:08:58,12.0,1.0
2025-06-15 19:09:13,12.0,1.0
2025-06-15 19:09:48,12.0,1.0
2025-06-15 19:09:52,12.0,1.0
2025-06-15 19:10:11,12.0,1.0
2025-06-15 19:10:14,12.0,1.0
2025-06-15 19:10:21,12.0,1.0
2025-06-15 19:10:45,12.0,1.0
2025-06-15 19:10:47,12.0,1.0
2025-06-15 19:11:57,12.0,1.0
2025-06-15 19:12:04,12.0,1.0
2025-06-15 19:12:05,12.0,1.0
2025-06-15 19:12:21,12.0,1.0
2025-06-15 19:12:23,12.0,1.0
2025-06-15 19:12:40,12.0,1.0
2025-06-15 19:12:42,12.0,1.0
2025-06-15 19:13:13,12.0,1.0
2025-06-15 19:13:18,12.0,1.0
2025-06-15 19:13:25,12.0,1.0
2025-06-15 19:14:03,12.0,1.0
2025-06-15 19:14:25,12.0,1.0
2025-06-15 19:14:57,12.0,1.0
2025-06-15 19:17:57,12.0,1.0
2025-06-15 19:18:13,12.0,1.0
2025-06-15 19:18:33,12.0,1.0
2025-06-15 19:18:35,12.0,1.0
2025-06-15 19:19:14,12.0,1.0
2025-06-15 19:19:22,12.0,1.0
2025-06-15 19:19:29,12.0,1.0
2025-06-15 19:20:21,12.0,1.0
2025-06-15 19:20:23,12.0,1.0
2025-06-15 19:20:42,12.0,1.0
2025-06-15 19:20:44,12.0,1.0
2025-06-15 19:20:51,12.0,1.0
2025-06-15 19:20:57,12.0,1.0
2025-06-15 19:21:15,12.0,1.0
2025-06-15 19:21:18,12.0,1.0
2025-06-15 19:21:19,12.0,0.0
2025-06-15 19:21:19,12.0,0.0
2025-06-15 19:21:19,12.0,1.0
2025-06-15 19:21:20,12.0,1.0
2025-06-15 19:22:35,12.0,1.0
2025-06-15 20:21:14,12.0,1.0
2025-06-15 21:21:14,12.0,1.0
2025-06-15 22:21:14,11.0,1.0
2025-06-15 23:21:14,12.0,1.0
2025-06-16 00:21:14,8.0,1.0
2025-06-16 01:21:14,11.0,1.0
2025-06-16 02:21:14,12.0,1.0
2025-06-16 02:46:19,12.0,0.0
2025-06-16 03:21:14,12.0,1.0
2025-06-16 04:21:14,12.0,1.0
2025-06-16 05:21:14,12.0,1.0
2025-06-16 05:23:29,12.0,0.0
2025-06-16 05:23:58,12.0,0.0
2025-06-16 05:26:32,12.0,0.0
2025-06-16 05:26:32,12.0,0.0
2025-06-16 05:26:42,12.0,0.0
2025-06-16 05:26:42,12.0,0.0
2025-06-16 05:26:44,12.0,0.0
2025-06-16 05:26:44,12.0,0.0
2025-06-16 05:26:45,10.0,1.0
2025-06-16 05:26:45,10.0,1.0
2025-06-16 05:26:45,10.0,1.0
2025-06-16 05:26:49,11.0,1.0
2025-06-16 05:27:10,12.0,1.0
2025-06-16 05:28:01,12.0,1.0
2025-06-16 05:28:03,12.0,1.0
2025-06-16 05:28:24,12.0,1.0
2025-06-16 05:28:27,12.0,1.0
2025-06-16 05:28:38,12.0,1.0
2025-06-16 05:28:40,12.0,1.0
2025-06-16 05:29:25,12.0,1.0
2025-06-16 05:29:27,12.0,1.0
2025-06-16 05:29:29,12.0,1.0
2025-06-16 05:29:47,12.0,1.0
2025-06-16 05:29:48,12.0,1.0
2025-06-16 05:29:51,12.0,1.0
2025-06-16 05:29:53,12.0,1.0
2025-06-16 05:30:12,12.0,1.0
2025-06-16 05:30:34,12.0,1.0
2025-06-16 05:30:36,12.0,1.0
2025-06-16 05:30:39,12.0,1.0
2025-06-16 05:31:37,12.0,1.0
2025-06-16 05:32:10,12.0,1.0
2025-06-16 05:32:19,12.0,1.0
2025-06-16 05:32:27,12.0,1.0
2025-06-16 05:32:29,12.0,1.0
2025-06-16 05:32:51,12.0,1.0
2025-06-16 05:32:53,12.0,1.0
2025-06-16 05:33:13,12.0,1.0
2025-06-16 05:33:25,4.0,5.0
2025-06-16 05:33:29,10.0,1.0
2025-06-16 05:33:37,12.0,1.0
2025-06-16 05:34:03,12.0,1.0
2025-06-16 05:34:10,12.0,1.0
2025-06-16 05:34:30,12.0,1.0
2025-06-16 05:35:25,12.0,1.0
2025-06-16 05:35:31,12.0,1.0
2025-06-16 05:35:35,12.0,1.0
2025-06-16 05:35:37,12.0,1.0
2025-06-16 05:35:51,12.0,1.0
2025-06-16 05:36:42,12.0,1.0
2025-06-16 05:36:45,12.0,1.0
2025-06-16 05:37:24,12.0,1.0
2025-06-16 05:37:33,12.0,1.0
2025-06-16 05:38:24,12.0,1.0
2025-06-16 05:38:28,12.0,1.0
2025-06-16 05:38:39,12.0,1.0
2025-06-16 05:38:51,12.0,1.0
2025-06-16 05:39:00,12.0,1.0
2025-06-16 05:39:09,12.0,1.0
2025-06-16 05:40:59,12.0,1.0
2025-06-16 05:41:37,12.0,1.0
2025-06-16 05:41:51,12.0,1.0
2025-06-16 05:42:17,12.0,1.0
2025-06-16 05:42:21,12.0,1.0
2025-06-16 05:42:25,12.0,1.0
2025-06-16 05:42:44,12.0,1.0
2025-06-16 05:42:47,12.0,1.0
2025-06-16 05:44:17,12.0,1.0
2025-06-16 05:44:51,12.0,1.0
2025-06-16 05:46:12,12.0,1.0
2025-06-16 05:46:41,12.0,1.0
2025-06-16 05:47:51,12.0,1.0
2025-06-16 05:47:52,12.0,1.0
2025-06-16 05:47:55,12.0,1.0
2025-06-16 05:49:50,12.0,1.0
2025-06-16 05:50:11,12.0,1.0
2025-06-16 05:50:51,12.0,1.0
2025-06-16 05:51:41,12.0,1.0
2025-06-16 05:53:32,12.0,1.0
2025-06-16 05:53:34,12.0,1.0
2025-06-16 05:53:51,12.0,1.0
2025-06-16 05:54:18,12.0,1.0
2025-06-16 05:54:20,12.0,1.0
2025-06-16 05:56:51,12.0,1.0
2025-06-16 05:59:51,12.0,1.0
2025-06-16 06:00:21,12.0,1.0
2025-06-16 06:00:23,12.0,1.0
2025-06-16 06:00:25,12.0,1.0
2025-06-16 06:00:42,12.0,1.0
2025-06-16 06:00:44,12.0,1.0
2025-06-16 06:01:20,12.0,1.0
2025-06-16 06:01:22,12.0,1.0
2025-06-16 06:02:12,12.0,1.0
2025-06-16 06:02:51,12.0,1.0
2025-06-16 06:02:53,12.0,1.0
2025-06-16 06:02:55,12.0,1.0
2025-06-16 06:02:57,12.0,1.0
2025-06-16 06:03:11,12.0,1.0
2025-06-16 06:03:14,12.0,1.0
2025-06-16 06:03:16,12.0,1.0
2025-06-16 06:03:19,12.0,1.0
2025-06-16 06:03:21,12.0,1.0
2025-06-16 06:03:25,12.0,1.0
2025-06-16 06:05:51,12.0,1.0
2025-06-16 06:06:36,12.0,1.0
2025-06-16 06:07:43,12.0,1.0
2025-06-16 06:08:51,12.0,1.0
2025-06-16 06:09:06,12.0,1.0
2025-06-16 06:09:29,12.0,1.0
2025-06-16 06:09:40,12.0,1.0
2025-06-16 06:10:29,12.0,1.0
2025-06-16 06:11:04,12.0,1.0
2025-06-16 06:11:51,12.0,1.0
2025-06-16 06:14:23,12.0,1.0
2025-06-16 06:14:51,12.0,1.0
2025-06-16 06:17:45,12.0,1.0
2025-06-16 06:17:51,12.0,1.0
2025-06-16 06:18:36,12.0,1.0
2025-06-16 06:18:42,12.0,1.0
2025-06-16 06:20:22,12.0,1.0
2025-06-16 06:20:48,12.0,1.0
2025-06-16 06:20:51,12.0,1.0
2025-06-16 06:21:21,12.0,1.0
2025-06-16 06:21:36,12.0,1.0
2025-06-16 06:22:32,12.0,1.0
2025-06-16 06:22:58,12.0,1.0
2025-06-16 06:23:51,12.0,1.0
2025-06-16 06:26:51,12.0,1.0
2025-06-16 06:28:31,12.0,1.0
2025-06-16 06:28:49,12.0,1.0
2025-06-16 06:29:15,12.0,1.0
2025-06-16 06:29:37,12.0,1.0
2025-06-16 06:29:40,12.0,1.0
2025-06-16 06:29:42,12.0,1.0
2025-06-16 06:29:45,12.0,1.0
2025-06-16 06:29:51,12.0,1.0
2025-06-16 06:30:03,12.0,1.0
2025-06-16 06:30:08,12.0,1.0
2025-06-16 06:31:37,12.0,1.0
2025-06-16 06:32:51,12.0,1.0
2025-06-16 06:34:03,12.0,1.0
2025-06-16 06:35:25,12.0,1.0
2025-06-16 06:35:51,12.0,1.0
2025-06-16 06:38:51,12.0,1.0
2025-06-16 06:41:47,12.0,1.0
2025-06-16 06:41:51,12.0,1.0
2025-06-16 06:44:51,12.0,1.0
2025-06-16 06:44:51,12.0,1.0
2025-06-16 06:44:51,12.0,1.0
2025-06-16 06:45:59,12.0,1.0
2025-06-16 06:47:51,12.0,1.0
2025-06-16 06:50:27,12.0,1.0
2025-06-16 06:50:51,12.0,1.0
2025-06-16 06:51:28,12.0,1.0
2025-06-16 06:51:36,12.0,1.0
2025-06-16 06:51:39,12.0,1.0
2025-06-16 06:52:01,12.0,1.0
2025-06-16 06:52:09,12.0,1.0
2025-06-16 06:52:40,12.0,1.0
2025-06-16 06:52:56,12.0,1.0
2025-06-16 06:53:03,12.0,1.0
2025-06-16 06:53:05,12.0,1.0
2025-06-16 06:53:07,12.0,1.0
2025-06-16 06:53:15,12.0,1.0
2025-06-16 06:53:21,12.0,1.0
2025-06-16 06:53:23,12.0,1.0
2025-06-16 06:53:31,12.0,1.0
2025-06-16 06:53:33,12.0,1.0
2025-06-16 06:53:40,12.0,1.0
2025-06-16 06:53:51,12.0,1.0
2025-06-16 06:53:52,12.0,1.0
2025-06-16 06:54:16,12.0,1.0
2025-06-16 06:54:21,12.0,1.0
2025-06-16 06:54:23,12.0,1.0
2025-06-16 06:54:26,12.0,1.0
2025-06-16 06:54:28,12.0,1.0
2025-06-16 06:54:30,12.0,1.0
2025-06-16 06:54:30,12.0,1.0
2025-06-16 06:54:31,12.0,1.0
2025-06-16 06:54:31,12.0,1.0
2025-06-16 06:55:35,12.0,1.0
2025-06-16 07:49:31,12.0,0.0
2025-06-16 07:49:31,12.0,0.0
2025-06-16 07:49:41,12.0,1.0
2025-06-16 07:49:41,12.0,1.0
2025-06-16 07:50:19,12.0,1.0
2025-06-16 07:50:19,12.0,1.0
2025-06-16 07:50:19,12.0,1.0
2025-06-16 07:50:19,12.0,1.0
2025-06-16 07:50:19,12.0,1.0
2025-06-16 07:50:19,12.0,1.0
2025-06-16 07:50:23,12.0,1.0
2025-06-16 07:50:35,12.0,1.0
2025-06-16 07:50:45,12.0,1.0
2025-06-16 07:50:55,12.0,1.0
2025-06-16 07:50:57,12.0,1.0
2025-06-16 07:51:22,12.0,1.0
2025-06-16 07:51:24,12.0,1.0
2025-06-16 07:51:37,12.0,1.0
2025-06-16 07:52:06,12.0,1.0
2025-06-16 07:52:13,12.0,1.0
2025-06-16 07:52:30,12.0,1.0
2025-06-16 07:52:35,12.0,1.0
2025-06-16 07:52:47,12.0,1.0
2025-06-16 07:52:49,12.0,1.0
2025-06-16 07:52:51,12.0,1.0
2025-06-16 07:52:53,12.0,1.0
2025-06-16 07:52:55,12.0,1.0
2025-06-16 07:53:05,12.0,1.0
2025-06-16 07:53:11,12.0,1.0
2025-06-16 07:53:13,12.0,1.0
2025-06-16 07:53:15,12.0,1.0
2025-06-16 07:53:17,12.0,1.0
2025-06-16 07:53:20,12.0,1.0
2025-06-16 07:53:22,12.0,1.0
2025-06-16 07:53:25,12.0,1.0
2025-06-16 07:53:42,12.0,1.0
2025-06-16 07:53:50,12.0,1.0
2025-06-16 07:54:20,12.0,1.0
2025-06-16 07:54:37,12.0,1.0
2025-06-16 07:54:43,12.0,1.0
2025-06-16 07:54:45,12.0,1.0
2025-06-16 07:54:47,12.0,1.0
2025-06-16 07:54:56,12.0,1.0
2025-06-16 07:54:58,12.0,1.0
2025-06-16 07:55:00,12.0,1.0
2025-06-16 07:55:56,7.0,1.0
2025-06-16 07:56:19,12.0,1.0
2025-06-16 07:56:23,12.0,1.0
2025-06-16 07:56:25,12.0,1.0
2025-06-16 07:56:26,12.0,1.0
2025-06-16 07:56:37,12.0,1.0
2025-06-16 07:56:39,12.0,1.0
2025-06-16 07:56:46,12.0,1.0
2025-06-16 07:56:53,12.0,1.0
2025-06-16 07:57:16,12.0,1.0
2025-06-16 07:58:52,12.0,1.0
2025-06-16 07:59:10,12.0,1.0
2025-06-16 07:59:21,12.0,1.0
2025-06-16 07:59:25,12.0,1.0
2025-06-16 07:59:55,12.0,1.0
2025-06-16 08:00:15,12.0,1.0
2025-06-16 08:00:24,12.0,1.0
2025-06-16 08:00:26,12.0,1.0
2025-06-16 08:00:40,12.0,1.0
2025-06-16 08:00:40,12.0,1.0
2025-06-16 08:00:40,12.0,1.0
2025-06-16 08:00:40,12.0,1.0
2025-06-16 08:01:40,12.0,1.0
2025-06-16 08:27:26,12.0,0.0
2025-06-16 08:27:26,12.0,0.0
2025-06-16 08:27:39,12.0,1.0
2025-06-16 08:27:39,12.0,1.0
2025-06-16 08:28:19,12.0,1.0
2025-06-16 08:28:22,12.0,1.0
2025-06-16 08:28:23,12.0,1.0
2025-06-16 08:28:24,12.0,1.0
2025-06-16 08:28:37,12.0,1.0
2025-06-16 08:28:39,12.0,1.0
2025-06-16 08:28:50,12.0,1.0
2025-06-16 08:29:18,12.0,1.0
2025-06-16 08:30:36,12.0,1.0
2025-06-16 08:31:12,12.0,1.0
2025-06-16 08:31:52,12.0,1.0
2025-06-16 08:33:04,12.0,1.0
2025-06-16 08:33:36,12.0,1.0
2025-06-16 08:33:43,12.0,1.0
2025-06-16 08:34:19,12.0,1.0
2025-06-16 08:35:02,12.0,1.0
2025-06-16 08:35:23,12.0,1.0
2025-06-16 08:35:29,12.0,1.0
2025-06-16 08:35:45,12.0,1.0
2025-06-16 08:35:58,12.0,1.0
2025-06-16 08:36:00,12.0,1.0
2025-06-16 08:36:02,12.0,1.0
2025-06-16 08:36:04,12.0,1.0
2025-06-16 08:36:15,12.0,1.0
2025-06-16 08:36:20,12.0,1.0
2025-06-16 08:36:36,12.0,1.0
2025-06-16 08:37:06,12.0,1.0
2025-06-16 08:37:08,12.0,1.0
2025-06-16 08:37:10,12.0,1.0
2025-06-16 08:37:13,12.0,1.0
2025-06-16 08:38:02,12.0,1.0
2025-06-16 08:38:04,12.0,1.0
2025-06-16 08:38:28,12.0,1.0
2025-06-16 08:38:31,12.0,1.0
2025-06-16 08:38:33,12.0,1.0
2025-06-16 08:38:51,12.0,1.0
2025-06-16 08:38:54,12.0,1.0
2025-06-16 08:38:59,12.0,1.0
2025-06-16 08:39:01,12.0,1.0
2025-06-16 08:39:04,12.0,1.0
2025-06-16 08:39:08,12.0,1.0
2025-06-16 08:39:22,12.0,1.0
2025-06-16 08:39:23,12.0,1.0
2025-06-16 08:39:26,12.0,1.0
2025-06-16 08:39:32,12.0,1.0
2025-06-16 08:39:32,12.0,1.0
2025-06-16 08:39:33,12.0,1.0
2025-06-16 08:39:33,12.0,1.0
2025-06-16 08:40:33,12.0,1.0
2025-06-16 08:44:47,12.0,0.0
2025-06-16 08:44:47,12.0,0.0
2025-06-16 08:45:00,12.0,1.0
2025-06-16 08:45:00,12.0,1.0
2025-06-16 08:45:20,12.0,1.0
2025-06-16 08:45:34,12.0,1.0
2025-06-16 08:45:36,12.0,1.0
2025-06-16 08:46:15,12.0,1.0
2025-06-16 08:46:27,12.0,1.0
2025-06-16 08:46:33,12.0,1.0
2025-06-16 08:46:35,12.0,1.0
2025-06-16 08:46:59,12.0,1.0
2025-06-16 08:47:31,12.0,1.0
2025-06-16 08:47:43,12.0,1.0
2025-06-16 08:47:45,12.0,1.0
2025-06-16 08:47:53,12.0,1.0
2025-06-16 08:47:58,12.0,1.0
2025-06-16 08:48:12,12.0,1.0
2025-06-16 08:48:14,12.0,1.0
2025-06-16 08:48:55,12.0,1.0
2025-06-16 08:48:55,12.0,1.0
2025-06-16 08:48:55,12.0,1.0
2025-06-16 08:48:55,12.0,1.0
2025-06-16 08:49:47,12.0,1.0
2025-06-16 08:57:56,12.0,0.0
2025-06-16 08:57:56,12.0,0.0
2025-06-16 08:58:09,12.0,1.0
2025-06-16 08:58:09,12.0,1.0
2025-06-16 08:59:35,12.0,1.0
2025-06-16 08:59:44,12.0,1.0
2025-06-16 08:59:44,12.0,1.0
2025-06-16 08:59:45,12.0,1.0
2025-06-16 08:59:45,12.0,1.0
2025-06-16 09:00:34,12.0,1.0
2025-06-16 09:05:54,12.0,0.0
2025-06-16 09:05:54,12.0,0.0
2025-06-16 09:06:04,12.0,1.0
2025-06-16 09:06:04,12.0,1.0
2025-06-16 09:06:42,12.0,1.0
2025-06-16 09:06:43,10.0,1.0
2025-06-16 09:06:46,12.0,1.0
2025-06-16 09:06:49,12.0,1.0
2025-06-16 09:06:56,12.0,1.0
2025-06-16 09:08:17,12.0,1.0
2025-06-16 09:08:19,12.0,1.0
2025-06-16 09:09:01,12.0,1.0
2025-06-16 09:09:21,12.0,1.0
2025-06-16 09:09:24,12.0,1.0
2025-06-16 09:09:38,12.0,1.0
2025-06-16 09:11:01,12.0,1.0
2025-06-16 09:11:29,12.0,1.0
2025-06-16 09:11:34,12.0,1.0
2025-06-16 09:11:36,12.0,1.0
2025-06-16 09:11:38,12.0,1.0
2025-06-16 09:11:40,12.0,1.0
2025-06-16 09:11:49,12.0,1.0
2025-06-16 09:11:49,12.0,1.0
2025-06-16 09:11:49,12.0,1.0
2025-06-16 09:11:50,12.0,1.0
2025-06-16 09:12:41,12.0,1.0
2025-06-16 09:17:31,12.0,0.0
2025-06-16 09:17:31,12.0,0.0
2025-06-16 09:18:03,12.0,1.0
2025-06-16 09:18:03,12.0,1.0
2025-06-16 09:18:04,12.0,1.0
2025-06-16 09:18:30,12.0,1.0
2025-06-16 09:19:50,12.0,1.0
2025-06-16 09:20:07,12.0,1.0
2025-06-16 09:20:19,12.0,1.0
2025-06-16 09:20:40,12.0,1.0
2025-06-16 09:21:02,12.0,1.0
2025-06-16 09:21:07,12.0,1.0
2025-06-16 09:21:10,12.0,1.0
2025-06-16 09:21:19,12.0,1.0
2025-06-16 09:21:19,12.0,1.0
2025-06-16 09:21:22,12.0,1.0
2025-06-16 09:21:29,12.0,1.0
2025-06-16 09:21:42,12.0,1.0
2025-06-16 09:21:44,12.0,1.0
2025-06-16 09:21:46,12.0,1.0
2025-06-16 09:22:08,12.0,1.0
2025-06-16 09:22:10,12.0,1.0
2025-06-16 09:22:14,12.0,1.0
2025-06-16 09:22:16,12.0,1.0
2025-06-16 09:22:22,12.0,1.0
2025-06-16 09:22:22,12.0,1.0
2025-06-16 09:22:23,12.0,1.0
2025-06-16 09:22:23,12.0,1.0
2025-06-16 09:24:35,12.0,1.0
2025-06-16 10:22:17,12.0,1.0
2025-06-16 11:22:17,12.0,1.0
2025-06-16 11:22:27,12.0,0.0
2025-06-16 11:22:27,12.0,0.0
2025-06-16 11:22:31,12.0,0.0
2025-06-16 11:22:31,12.0,0.0
2025-06-16 11:22:32,12.0,0.0
2025-06-16 11:22:32,12.0,0.0
2025-06-16 11:22:37,12.0,1.0
2025-06-16 11:22:37,12.0,1.0
2025-06-16 11:22:37,12.0,1.0
2025-06-16 11:22:37,12.0,1.0
2025-06-16 11:22:41,12.0,1.0
2025-06-16 11:22:45,12.0,1.0
2025-06-16 11:22:56,12.0,1.0
2025-06-16 11:23:16,12.0,1.0
2025-06-16 11:23:20,12.0,1.0
2025-06-16 11:23:22,12.0,1.0
2025-06-16 11:23:24,12.0,1.0
2025-06-16 11:25:38,12.0,1.0
2025-06-16 11:26:01,12.0,1.0
2025-06-16 11:26:04,12.0,1.0
2025-06-16 11:26:07,12.0,1.0
2025-06-16 11:26:09,12.0,1.0
2025-06-16 11:26:16,12.0,1.0
2025-06-16 11:26:27,12.0,1.0
2025-06-16 11:26:49,12.0,1.0
2025-06-16 11:26:53,12.0,1.0
2025-06-16 11:26:57,12.0,1.0
2025-06-16 11:27:02,12.0,1.0
2025-06-16 11:27:13,12.0,1.0
2025-06-16 11:27:28,12.0,1.0
2025-06-16 11:27:31,12.0,1.0
2025-06-16 11:27:33,12.0,1.0
2025-06-16 11:27:39,12.0,1.0
2025-06-16 11:27:57,12.0,1.0
2025-06-16 11:27:59,12.0,1.0
2025-06-16 11:28:13,12.0,1.0
2025-06-16 11:28:38,12.0,1.0
2025-06-16 11:28:44,12.0,1.0
2025-06-16 11:29:02,12.0,1.0
2025-06-16 11:29:07,12.0,1.0
2025-06-16 11:29:17,12.0,1.0
2025-06-16 11:29:20,12.0,1.0
2025-06-16 11:29:22,12.0,1.0
2025-06-16 11:29:24,12.0,1.0
2025-06-16 11:29:34,12.0,1.0
2025-06-16 11:29:39,12.0,1.0
2025-06-16 11:29:41,12.0,1.0
2025-06-16 11:29:43,12.0,1.0
2025-06-16 11:29:45,12.0,1.0
2025-06-16 11:29:49,12.0,1.0
2025-06-16 11:29:51,12.0,1.0
2025-06-16 11:30:11,12.0,1.0
2025-06-16 11:30:38,12.0,1.0
2025-06-16 11:31:08,12.0,1.0
2025-06-16 11:31:10,12.0,1.0
2025-06-16 11:31:12,12.0,1.0
2025-06-16 11:31:21,12.0,1.0
2025-06-16 11:31:23,12.0,1.0
2025-06-16 11:31:25,12.0,1.0
2025-06-16 11:31:38,12.0,1.0
2025-06-16 11:32:02,12.0,1.0
2025-06-16 11:32:35,12.0,1.0
2025-06-16 11:32:39,12.0,1.0
2025-06-16 11:32:45,12.0,1.0
2025-06-16 11:32:47,12.0,1.0
2025-06-16 11:32:54,12.0,1.0
2025-06-16 11:33:01,12.0,1.0
2025-06-16 11:33:24,12.0,1.0
2025-06-16 11:34:38,12.0,1.0
2025-06-16 11:35:22,12.0,1.0
2025-06-16 11:35:41,12.0,1.0
2025-06-16 11:35:52,12.0,1.0
2025-06-16 11:36:00,12.0,1.0
2025-06-16 11:36:22,12.0,1.0
2025-06-16 11:36:45,12.0,1.0
2025-06-16 11:36:55,12.0,1.0
2025-06-16 11:36:57,12.0,1.0
2025-06-16 11:37:04,12.0,1.0
2025-06-16 11:37:04,12.0,1.0
2025-06-16 11:37:05,12.0,1.0
2025-06-16 11:37:05,12.0,1.0
2025-06-16 11:38:10,12.0,1.0
2025-06-16 12:04:13,12.0,0.0
2025-06-16 12:04:13,12.0,0.0
2025-06-16 12:04:23,12.0,1.0
2025-06-16 12:04:23,12.0,1.0
2025-06-16 12:05:27,12.0,1.0
2025-06-16 12:05:29,12.0,1.0
2025-06-16 12:05:30,12.0,1.0
2025-06-16 12:05:32,12.0,1.0
2025-06-16 12:05:34,12.0,1.0
2025-06-16 12:05:57,12.0,1.0
2025-06-16 12:06:26,12.0,1.0
2025-06-16 12:06:56,12.0,1.0
2025-06-16 12:07:21,12.0,1.0
2025-06-16 12:08:21,12.0,1.0
2025-06-16 12:08:37,12.0,1.0
2025-06-16 12:10:21,12.0,1.0
2025-06-16 12:10:54,12.0,1.0
2025-06-16 12:11:22,12.0,1.0
2025-06-16 12:12:02,12.0,1.0
2025-06-16 12:12:37,12.0,1.0
2025-06-16 12:12:39,12.0,1.0
2025-06-16 12:13:03,12.0,1.0
2025-06-16 12:13:06,12.0,1.0
2025-06-16 12:13:07,12.0,1.0
2025-06-16 12:13:09,12.0,1.0
2025-06-16 12:13:16,12.0,1.0
2025-06-16 12:13:16,12.0,1.0
2025-06-16 12:13:17,12.0,1.0
2025-06-16 12:13:17,12.0,1.0
2025-06-16 12:14:21,12.0,1.0
2025-06-16 12:15:40,12.0,1.0
2025-06-16 12:15:40,12.0,1.0
2025-06-16 12:15:41,12.0,1.0
2025-06-16 12:15:45,12.0,1.0
2025-06-16 12:16:43,12.0,1.0
2025-06-16 12:16:49,12.0,1.0
2025-06-16 12:16:57,12.0,1.0
2025-06-16 12:17:01,12.0,1.0
2025-06-16 12:17:02,12.0,1.0
2025-06-16 12:17:18,12.0,1.0
2025-06-16 12:17:44,12.0,1.0
2025-06-16 12:17:50,12.0,1.0
2025-06-16 12:18:05,12.0,1.0
2025-06-16 12:18:10,12.0,1.0
2025-06-16 12:18:21,12.0,1.0
